elements_per_query,time execution,size_intersection
2,447.9,5623
3,687.7,2294
3,870.9,17069
3,1076.6,2955
4,286.9,930
5,223.7,105
9,2097.5,2637
4,236.6,195
3,1219.5,5292
4,2299.1,14649
9,449.4,86
5,552.1,2064
2,347.8,859
4,240.4,105
2,254.2,813
4,407.7,1334
3,200.5,169
2,2620.8,56423
2,2174,30260
2,1049.3,13853
2,448.9,2323
5,167.6,128
4,3650.9,41948
6,1250.4,2816
3,906.6,10349
4,670.5,1364
4,303.2,724
4,361.3,777
4,395.9,713
5,437,414
2,831.1,10460
2,455,2491
4,969.1,2875
3,810.3,2547
2,417,1852
3,416.7,607
5,744,2022
2,437.4,4498
6,466.9,420
3,3075.8,58942
2,498.8,3468
2,669.6,12230
2,396.8,3193
3,684.4,2990
3,454.2,5207
4,880.6,6055
2,29621.2,3028779
4,5479.8,64507
3,1205.1,6208
2,10953.7,553695
4,1116.6,3692
3,485.6,1981
8,308.3,70
3,832.9,5045
3,732.6,3299
5,473.3,206
5,752,1920
4,642.4,673
2,609.6,4105
3,3676.8,29830
3,388.7,508
4,224.8,549
3,169.7,17
3,313,1096
3,3312.7,53705
2,265.8,665
2,306.2,3521
3,3193.1,33558
5,1604.2,10556
5,2146.9,13047
4,4312.5,46399
3,4753.4,68331
5,4799.8,52474
3,331.6,2031
3,1240.8,6049
4,4123.1,42007
7,1975.6,3903
3,2497.3,19556
3,1730.6,37332
4,389.2,542
4,5259.5,84664
7,438.6,425
5,1496.8,2785
3,820.2,11159
4,643.2,2530
4,5598.7,70001
5,3268.3,20619
2,330.8,1168
5,4643.2,92844
2,528.7,8623
5,634.6,1410
5,255.3,347
3,3373.3,38870
3,851.4,7418
2,886.8,8262
2,541.2,6067
4,1966.1,15135
5,720.4,1313
4,7862.5,102744
4,547.2,547
4,224.9,183
4,173.4,13
4,382.7,293
4,9691.1,167230
2,205.7,751
4,362,1072
6,407.9,245
2,229.7,6942
4,1612.2,6915
4,980,2815
4,1960.5,13437
4,2929.4,29885
3,472,1164
3,207.4,243
5,335.7,284
2,2548.2,45798
3,919.3,3354
2,1361.9,13965
3,7462.7,199977
4,866.9,5563
4,1726.6,6863
2,421.9,8228
6,421.2,213
6,272.4,203
3,1499.7,8228
5,335.8,334
3,4538.5,91321
4,288.9,225
5,258.1,34
4,275.7,297
4,703.3,1909
4,923.7,1743
5,1534.8,4150
3,987.6,3817
7,814.8,792
3,350.2,997
5,1734,4324
2,11910.8,348831
3,624.6,1190
4,280.5,421
5,885.8,7453
3,2670.1,25776
3,304.5,147
3,287.8,834
5,956.7,3209
3,2607.9,40198
6,332.8,481
3,881.4,4606
4,781.5,2873
3,182.6,819
4,435.4,2969
4,441.4,939
5,2314.4,10535
2,2103.2,30565
2,634.1,5693
3,672.9,2569
5,3109.4,20705
4,1613.2,13027
7,324.2,91
4,397,312
4,319.9,230
4,352.9,252
5,506.5,1188
2,1605.4,12659
4,4116.5,38401
5,253.3,645
7,3855.5,18776
3,148.8,37
5,1519,4598
4,1435.7,10244
5,392,240
3,656.4,1749
2,141.4,103
2,705.5,7906
3,432.3,5214
3,1658.8,15245
4,191.8,75
6,959.1,864
5,283.8,91
5,118.3,10
3,158.6,183
4,191,15
4,430,878
2,167.8,106
6,1926.9,7802
2,8270.7,229168
3,286.5,473
2,524.4,2636
3,468,2138
4,234.1,245
3,2789.8,26595
2,7587.9,246886
2,183.3,668
4,358.4,538
3,1211.6,12982
2,212.9,537
3,409.6,879
5,1856.4,8043
2,4750.7,129091
3,2176.2,25422
4,1399.8,10403
4,241.3,244
3,1082,3326
6,301.8,232
3,272.2,576
5,1098.1,1801
3,187.6,147
3,226.4,156
2,1101.1,9228
2,1431.6,21338
2,268.1,854
2,2028,58008
2,275.3,6864
6,319.2,72
7,356.7,96
3,290.7,1420
6,255.9,138
4,2152.9,14765
4,812,1988
5,343.9,750
4,301,318
4,2021.6,12556
3,384.1,2765
3,2645.7,30242
4,712.6,7264
5,242.6,142
6,326.5,123
4,178.1,100
2,782.1,6095
8,3415.7,10755
5,1089.1,3595
4,803.3,3050
2,362.9,898
4,193.1,143
4,271.5,364
3,592,1313
4,6091.9,258274
4,1121.7,7394
5,1080.4,1943
4,1876.8,10451
3,1245.8,16725
2,8381.1,200121
4,269.6,326
3,3902.2,51464
5,361.8,728
2,185.1,220
3,1073.1,7012
3,6996.2,127059
6,819.8,1010
3,465.9,1382
4,755.1,1695
4,634.8,2494
5,807.9,876
3,498,1257
2,296.7,1400
2,360.4,1915
3,914,3109
3,229.6,408
3,253.8,83
3,1582.2,24873
4,371,140
3,1208.3,7105
2,281.7,1480
3,364.4,280
6,276.4,15
4,2315.9,20586
3,2427.2,23962
2,382,2371
4,2079.6,13351
2,402.1,1500
5,1000.7,3578
4,518,3232
4,163.3,12
3,785,3839
7,25408.2,496167
3,14402.8,696985
5,223.6,42
5,1223.6,2529
4,277.2,147
6,188.6,31
3,1114.5,6586
5,1647.9,4198
5,2187.5,7832
2,1895.1,22874
3,302.5,543
4,4381,51606
4,1193.4,13400
5,1202.5,5615
3,959.5,6231
3,756.9,3255
5,364.7,73
4,1015.9,7734
2,403.8,1356
4,405.1,338
3,757.5,3035
6,257.9,112
5,1542.6,4615
3,6621.6,119931
3,307,552
3,222.4,370
3,310.7,804
3,196.5,248
4,10545.4,298870
4,1024,1756
2,767.7,8469
3,385.4,1279
2,200.9,725
4,524.9,2558
4,3892,31858
4,3036.8,22681
6,1799.6,6060
2,206.9,1270
5,642.6,1155
2,209.6,568
2,707.4,6108
3,705.7,8964
3,639.3,2948
7,1331.6,2717
12,426.6,299
4,1446.3,4340
3,1243.6,9502
3,467,1325
3,2051.9,28127
4,4310.7,45970
4,4941,55800
4,292.3,148
3,320.8,961
3,255.8,236
3,360.4,1383
3,329,1019
5,398,99
3,1878.3,13614
2,306.8,1462
6,453,289
3,612.7,6964
4,373.1,208
2,361,2394
2,1829,20582
3,1233.8,11362
2,309.9,871
3,360.6,1098
5,9777,121196
4,303.5,101
3,1449.1,11809
2,708.2,6149
4,4801,65496
3,779.6,4902
3,652.7,1518
2,1984.2,47490
3,1693.2,32607
2,983.5,9070
4,593.8,501
4,185.8,18
2,803.8,8370
4,641.6,711
2,4437.9,70784
5,413.1,334
3,621.4,1586
3,302.7,2888
3,942.4,5727
3,1458.9,13605
5,744.2,404
5,2549.7,10118
2,637.3,2931
3,474.6,3915
5,1856.9,7094
4,1608,5435
6,355.9,373
4,347.6,937
3,183.8,113
4,188.4,93
5,266.9,83
3,193.2,185
5,2223.4,9118
4,1005.8,2804
3,1935.9,13460
3,498.1,2822
4,222.1,16
3,1587.5,19362
5,1277.7,5698
3,690.6,3545
4,923.8,1887
3,156,81
4,262.1,1476
4,593.7,2682
3,1597.2,15538
4,2111.7,19657
4,1328.1,5514
8,597.7,175
2,145.8,101
3,388.7,521
4,381,863
3,260.6,434
4,836.3,1802
3,256.9,326
3,1083.3,4313
5,748.8,1775
3,1014.3,4444
2,541.5,6419
2,135.2,87
4,833.1,1451
6,1131.4,1234
2,7563.4,194255
5,302.7,84
4,1160.8,4599
4,2289.3,12946
3,1010.7,6747
3,234.8,90
3,608.2,4095
4,1672.9,9453
3,1491.6,13704
3,554.3,4336
4,437.3,315
3,1083.6,7999
3,3045.9,52755
4,2691.4,20850
5,6075.5,80864
3,1995.4,16342
3,289.7,1534
3,365.8,1336
3,148.2,54
6,1095.8,1727
4,250.6,548
3,560.6,3693
3,699.4,42570
5,205.4,1
4,1832.2,11697
2,1330.3,11427
4,732.6,2114
5,1841.7,7782
3,3452.2,35951
5,448.2,136
4,1230.2,3444
3,2702.5,37925
5,1803.5,10262
3,148.3,51
2,6290.3,138931
5,139.4,3
4,265.4,53
3,661.6,2918
3,297.5,163
4,3269.2,23215
4,155.2,13
3,1126.7,8138
4,1386.8,6027
5,834.8,2286
8,214.5,0
6,359,13
2,264.4,2925
6,129.5,1
3,2298.3,30100
4,4854.1,45157
3,565.4,911
2,269.2,1677
2,488.7,3373
4,1541.2,6773
2,2579.3,86701
3,1317.9,12189
5,1346.3,3418
4,653.4,2948
4,451.9,1227
3,399.7,223
4,596.1,393
3,881.2,13362
4,1067.4,8821
5,1397.7,5982
4,1491.3,8298
4,1551.4,8759
6,164.7,30
2,449.2,4684
3,901,3601
2,439.2,2263
3,1209.6,10578
4,252.7,67
3,2185.3,23282
3,181.2,327
4,501.1,867
3,329.2,374
3,1758.3,9299
3,3354,42712
3,3712.2,46862
3,680.5,2435
3,2026.2,15655
4,182.5,98
5,285.1,82
3,300.5,497
2,130.3,21
6,573.3,324
5,2168.1,7302
3,1367.5,9529
4,1414,5724
4,441.7,771
4,1444.2,5832
3,1164.7,13463
2,1586.3,35628
4,1386.6,7565
4,199.4,39
6,1590,7918
7,842.1,825
3,212.6,295
2,168.2,433
4,3761,33505
5,2027,8084
6,1308.7,1711
4,5236.8,92508
3,565.4,3795
4,334.9,253
4,593.5,1313
5,273.6,334
3,1542,11332
2,405.4,4404
2,919.4,12153
4,395.5,865
3,2328.5,25158
4,258,517
3,328.7,2222
4,1336.1,12335
2,167,218
5,1046.1,6178
3,3006.9,47172
5,183.5,61
3,983.7,12878
6,458.5,164
2,7982.2,205793
4,635.6,2217
4,2100.5,8428
5,709.9,1226
5,2413.4,14540
4,240.3,109
5,182.2,40
4,693.3,4184
4,166.6,27
2,4283.3,93647
4,4492.3,62894
2,3335.6,88729
3,4891.3,72107
6,1175.6,3932
6,1028.4,1492
2,584.9,6667
5,574.5,1505
3,332.9,311
4,616.5,960
3,837.4,3740
3,1712.7,31424
3,1446.7,20917
3,295.8,201
6,221.2,201
5,572.4,658
5,457.3,300
4,901.4,4503
3,283.7,658
5,956.3,2696
3,4208,62380
3,727.5,2437
6,395.1,185
2,1168.8,11253
3,1246.3,16012
8,355.6,90
3,382.9,389
6,377.1,100
5,1318,4196
2,154.9,489
3,1952.9,13201
2,212.1,142
3,200.7,686
4,255.6,84
4,1706.2,11474
2,11953.3,376694
2,7360,175776
5,579.7,709
5,211.2,18
3,1773,9268
3,3239.9,35908
2,231.6,1190
2,9848.5,367314
2,371.6,1951
3,2436.1,26743
5,3922.9,27639
6,878.3,777
11,1425.1,891
5,2728.5,19886
3,912.3,9404
3,972.3,3774
5,650.9,2064
6,154.6,2
4,382.6,1157
3,680.2,2839
3,295.2,673
7,960.6,486
4,220.3,19
2,1866.8,60054
6,2200.1,6127
4,2241.4,28972
2,1744.5,27781
4,480.5,566
2,822.2,5563
2,359.3,2744
6,286.8,26
7,1668.9,1910
9,3719.7,11039
2,208.9,437
3,5330.5,109837
4,429.3,2671
6,1367.8,3628
5,504.1,516
2,378.3,2000
4,267,52
3,640.1,3273
4,4298.3,53768
4,587.2,5099
3,9988.5,234677
3,2205.9,31956
4,1226.6,4326
5,1032.7,6535
5,247.1,55
4,4420.4,46354
3,521.9,1137
6,1436.5,3944
2,187.4,373
5,220.3,89
4,640.2,1659
5,3275.4,30148
3,317.6,622
4,417.4,117
3,376.9,1256
4,1760,12131
3,8142.7,143977
4,264.6,165
5,720.6,1299
2,1226.1,23390
2,1079.1,16456
3,2797,29803
3,163.6,153
3,597.6,4142
3,434.7,2834
3,1114,6446
6,343.7,147
4,878.2,1949
3,1761.9,15847
3,198.3,214
4,1905.3,14277
4,923.2,2468
3,550.5,3628
3,1730.2,12849
4,1660.9,6794
3,754.8,3663
3,2312.7,27857
3,472.5,2290
3,244.8,801
2,1697.2,51514
4,1580.9,8683
4,2072.4,14852
4,681.6,1512
5,660.3,567
6,672,527
8,712.4,1109
4,432.2,615
4,445.7,130
4,415.1,1085
4,3473.3,63321
2,456.9,1045
4,615.1,1054
2,185,557
2,282.5,990
4,363.3,358
3,440.5,570
3,707,1607
4,2061.9,16319
4,4828.5,208512
3,167.3,197
3,317.6,166
7,1107.2,1624
2,160.9,1300
4,656.8,1328
2,1711.2,23188
2,568.7,3843
4,354.4,652
3,472.8,7693
3,297,180
2,206.5,913
7,447.5,84
2,617.1,4905
3,2098.6,20044
2,1717.1,24039
4,678.9,1886
2,584.4,3419
6,340.4,53
7,532.5,339
4,3477.7,28146
6,995.4,3037
3,184.9,73
3,1846.7,8930
2,5211.1,153074
5,640.8,841
5,316.8,542
2,2391.9,34216
7,1482.8,4600
4,334.4,528
2,487.5,2826
3,6288.5,293012
3,1503.8,20487
10,917,409
4,309.5,236
5,399.7,133
2,2988.6,199061
3,3502.9,53348
3,160.7,87
4,393.1,660
3,223.8,284
4,4005.6,133487
3,281,1082
2,356.9,1353
2,185.6,188
3,609.5,6859
4,696.7,986
2,205.1,661
3,2323.4,19324
2,406.6,1128
4,479.8,731
3,1919.9,11328
4,525.1,2553
3,2193.8,20297
6,255.1,110
4,902.7,2837
6,1866.9,5617
5,1004.1,2040
3,316.8,852
3,2045,20693
7,1988.7,5581
4,281.3,385
4,1248.3,6312
3,764,3235
4,660.4,1645
4,705.8,2295
3,900.6,16756
3,708.3,2329
6,432.7,174
3,2028.1,21048
3,337.5,1588
4,718.7,2277
2,1518.9,17882
2,864.7,9404
6,371.4,52
3,4200.8,210912
4,4228.9,42887
4,1938.5,15543
4,1422.5,6458
5,1932.6,11040
5,3050.1,29209
3,432.8,3400
5,6290,253690
4,184.7,169
9,1950.7,3076
5,954.7,3912
4,356.8,285
3,867.1,13270
6,709.1,1434
4,225.5,363
4,7931.7,128296
5,7476.1,98081
4,256.7,49
4,903.3,3968
5,4003.9,30387
8,1060.5,802
3,934.4,7547
5,2100.7,13008
2,487.3,5261
4,152.4,1428
4,391.4,238
4,723.1,1523
4,2104.2,11537
3,3474.5,37278
3,347.2,346
3,1654,13292
3,2014.4,46530
2,218.1,2016
4,138,133
3,270.9,1096
4,1695.5,7195
4,273.2,567
3,9111.3,192123
4,5770,71318
4,1949.1,7465
4,1600.5,6933
5,277.1,242
4,1361.9,5400
2,653.3,7429
2,373.1,4104
4,1735.9,8367
2,291.1,2697
3,166.1,457
5,266.3,69
2,721.6,6904
3,3735.8,55124
2,797,5861
3,545.3,2869
3,3768.4,54130
2,140.9,69
3,171.1,235
6,496.2,762
2,3374.9,72344
4,355.5,382
4,1888.6,18268
3,1975.7,18302
2,729.4,4627
3,250.9,1458
4,346.5,271
5,540.2,378
4,951.3,4392
4,1186.4,5221
3,336.7,356
6,309.7,631
5,294.1,33
4,1028.7,6566
3,307.4,4642
9,939,360
3,700.7,5575
2,377.2,5450
5,128,0
3,788.3,4107
3,444.2,3850
8,874.8,1255
2,765.5,5441
4,3222.5,25877
3,376.2,644
3,284.8,1051
3,238.2,805
4,229.2,531
3,911.5,4907
4,423.4,560
3,2117.5,35575
3,135.3,3
6,1323.1,5249
2,219.4,320
2,698.4,6080
4,238.1,45
6,467.9,186
5,1013.7,2886
3,2691.8,22880
2,5289.8,138547
5,3747.4,21369
3,3590,38212
3,276.2,1004
2,388.1,2328
3,1829.1,15101
5,453.1,1603
5,319.6,1482
5,2444.7,9731
4,431.3,700
2,3909.7,103327
4,231.2,442
6,815.8,604
6,621.8,243
4,637.1,1046
4,671.1,2006
3,216,377
4,2510.2,12757
4,187,294
3,156.8,403
2,176.8,591
5,864,1472
2,446.6,1927
5,553.4,685
8,1420.6,1930
3,2402.7,40706
5,8701.5,141410
4,249.9,757
3,4674.8,70968
5,1091.8,1666
5,550.7,4124
5,335.9,176
8,278.4,380
4,225.9,44
3,1791.8,20432
6,468.7,1266
6,555.8,675
2,604.1,5188
4,230.1,141
5,1121.6,4321
3,517.2,790
3,5132.9,97458
4,360.1,2539
2,826.2,7093
2,291.1,1504
3,849.3,3057
2,130.2,7
4,2309.8,17385
2,885.4,19414
4,385.4,294
7,2699.3,9467
2,451.2,2307
3,709.6,8257
4,184.2,208
2,321.6,4547
3,244,693
4,159.1,63
2,127.2,340
4,24445,1583682
2,25107,1889081
3,1102.7,5778
3,314.4,4520
3,11240.9,498060
2,332.4,936
3,1206.1,22338
5,715.2,461
3,345.2,2846
2,589.3,3360
6,605.1,626
4,209.2,97
3,350.6,1080
4,2540.9,20312
3,393,514
2,286.7,825
4,458.5,913
2,422.4,7398
5,3257.9,23620
4,1094.4,3430
3,2262.3,14661
2,504.2,4001
2,4068.8,97784
3,475.7,1992
6,1405.2,3366
3,359.5,2525
8,1255.4,1640
3,1796,8755
2,375.9,864
4,648.5,408
4,237.4,30
3,10612.1,514741
5,1917.7,8388
4,189.4,339
3,806.6,2498
4,1142.6,3176
5,271.3,423
2,172.7,613
2,350.1,820
4,515.7,1249
6,2134.5,7704
5,2398.8,18068
5,157.9,47
5,539.2,2110
2,368.6,2662
3,3250.3,32794
5,245.1,36
5,287.6,33
5,5182.8,41207
5,8842.6,111828
4,929.3,1841
6,1520.6,4575
2,1737.2,23612
2,475.5,2517
2,281.5,1916
4,301.5,479
5,1029.9,4708
2,1631.8,17686
3,2571.6,29884
2,755.6,3559
4,2132.8,14004
6,1842.2,4764
3,146.8,54
3,384,1978
6,582.9,137
5,1294.6,5529
4,8804.8,135301
4,1571.8,5605
3,574.4,1403
6,389.2,27
3,566.6,2376
2,877.6,17062
7,649.4,564
3,12085.9,673899
3,759.3,5955
4,2331.5,18883
3,242.8,426
3,804,6450
6,487.5,188
2,440.5,4502
3,6703.7,320918
5,354.7,1430
4,3367,22346
4,428.2,659
2,12637.1,863547
2,1684.8,31272
3,185.2,22
4,188.9,54
5,1013.7,1153
3,778.3,1647
4,1422.5,8970
4,2420.2,20851
5,368.6,686
2,210,722
3,5743.7,87761
4,435,831
2,2578.1,59795
3,212.4,198
4,694.5,1296
5,2087.2,6896
3,759.6,2996
5,944.3,5284
3,868.2,2505
5,2431.5,19637
2,5936.3,121340
3,1738.4,11179
5,1450.9,5308
3,3607,38693
6,1093.6,4702
4,2071.5,16866
5,320,405
6,800,703
2,1994,138055
4,240.2,290
5,2287.3,8642
3,1916.6,13547
3,1962.2,15049
5,2286.9,12849
4,420.4,185
4,2547.8,16843
5,530.5,1159
3,233.5,203
3,322.8,503
5,440.6,1147
8,3234.3,8570
4,804.6,6510
4,2717.1,20614
3,286.5,1374
4,236.5,141
5,1152.2,9284
5,936.7,4555
3,3523.6,128507
5,491.7,579
6,214.8,42
3,126.6,276
3,2296.3,24696
3,5943.7,201865
3,481.5,2041
2,216.8,474
3,775.4,7752
5,2851.3,96235
4,749.8,976
4,139.8,61
3,1603.3,17039
2,168.4,190
3,477.1,3300
6,292.1,170
4,497,1120
5,132.3,12
3,607.4,4260
4,634.5,1521
4,313.1,183
5,748.6,653
5,7068.6,58384
7,468.4,444
3,335.5,420
3,471.5,1514
3,2185,25824
2,29542.3,2452383
4,232.9,68
4,987.2,6337
3,277.1,106
5,1024.4,1821
5,808.1,1202
3,2272.4,16229
2,520.3,3272
2,218.5,818
3,126.4,30
2,718.2,12853
3,530.2,9928
7,318.7,32
3,1136.8,4030
4,556.5,1047
3,916.1,5387
5,596.3,2603
3,394.9,1607
3,657.4,3527
3,318,599
3,573.8,3894
11,976.5,1245
2,1006.2,9079
4,417.2,781
4,1194.4,5287
4,242.3,178
3,5493.7,88754
3,305.1,644
4,570.9,508
2,646.3,3231
3,188.1,379
5,576.3,2650
4,4800.7,72533
5,283.4,148
3,444,1461
5,346.8,182
2,222.8,1153
4,932.9,2662
3,2412,25121
4,450,1094
4,154.3,127
6,980.7,952
3,6619.9,360332
8,207.7,1
3,1948.4,15994
2,501.5,5325
4,388.3,553
4,2143.1,16181
4,1807.8,14031
4,669.3,1170
4,225.6,200
4,226.4,79
2,339,4830
2,979.3,5686
4,455.3,1565
3,6667.8,111150
5,746.2,2610
4,789.4,2133
4,607.6,944
4,179.1,66
4,4325.1,161154
5,460.4,204
3,302,352
4,2469.1,20866
5,521.7,134
5,322.3,401
5,1988.5,10853
6,214.2,52
2,796.3,13927
4,2231.2,13896
3,393.9,1385
2,512.1,2329
6,2264.6,5809
3,391.3,1194
2,1583.7,50121
3,251.9,667
8,1608.9,1879
7,1313,2273
3,375.6,1645
2,193.3,475
5,16926.8,446254
6,235.4,4
3,876.9,3700
2,2453.2,45422
4,994.8,23376
2,7227.2,187512
4,2003.2,24332
3,1025.9,9342
4,218.7,191
3,479.5,4102
4,5212,58712
2,609.6,5188
2,649.4,4092
4,24083.2,1583682
2,496.4,4709
3,785.5,4612
4,3817.6,111426
2,1414.1,15830
2,1198.6,21449
3,325.7,290
5,1438.4,3847
2,224.8,775
5,4431.9,54301
6,1680.8,10252
3,554.1,3543
4,2576.1,17208
3,526.9,16065
7,765.4,92
3,457,4530
3,1510.8,21977
4,2081.4,11584
4,537.2,1750
3,2075.6,23768
3,375.7,460
2,161.2,74
4,1612.3,9024
3,483.3,1566
3,6698.4,129249
3,180.1,478
3,455.3,2342
3,245,198
3,673.8,1941
3,1345.2,11432
5,1964.8,10346
3,991.6,4598
3,1989,30031
3,207.4,189
3,5029.8,65690
3,259.2,237
6,604.8,569
3,10002.2,233712
4,760.2,1978
2,661.1,6595
8,206.1,4
3,7930.6,368176
2,6128,144564
3,201.7,797
2,424.9,3442
3,270.7,735
3,7171.4,149854
2,147.4,92
3,4371.9,54936
3,1201.4,7801
8,931.1,271
3,361.5,611
3,603.8,4249
4,250.4,50
4,286,406
5,1111.1,4082
4,5053.6,56908
5,325.7,293
3,172.9,53
3,1534.8,9976
3,4061,43842
3,796.7,3898
4,1320.6,7793
5,2891.8,22437
6,1121.5,1520
4,798.4,670
4,1202.7,3033
3,1320,5272
4,577.7,440
4,216.6,20
8,393.3,197
3,132.2,102
3,322.9,288
3,265.9,956
6,616.7,313
4,137.8,7
6,989.1,713
3,5380.5,81378
3,280.1,2841
2,1025.9,7603
3,1231.3,6616
4,272.5,60
3,944,5437
3,21396.4,1242253
3,932.5,4657
3,261.9,397
7,554.7,1918
2,548.4,3727
5,448.4,485
5,1126.1,2298
6,216.4,92
4,165.6,4
4,3281.5,27924
4,2172.5,13701
3,218.5,933
2,1610.4,28388
4,3918,34509
3,166,50
3,231.5,69
4,1729.3,7978
4,1770.5,6858
5,268.6,307
4,3229.7,27547
3,1872.4,20079
4,169.3,8
3,227.9,213
4,1177.7,2580
6,677.1,1273
5,347.6,373
2,2211.2,31832
2,294.2,5740
3,209.1,1368
3,1750.5,8659
3,637.1,5654
4,2432.2,18590
4,1978.8,5602
3,328.9,3559
4,447.9,366
4,937.8,2790
3,2030.4,25976
4,609.4,1131
4,2698.3,23449
4,600.7,655
3,2136.3,95442
3,187.8,478
3,717.5,2706
3,619.8,1975
4,787.6,1905
3,1746.1,10899
6,577.4,442
4,366.5,591
11,885.7,1353
6,570.2,813
3,297.6,1236
3,361.2,7417
5,2012.6,15542
4,818.1,1600
3,2480.2,28078
3,923.3,10040
7,2109.8,4099
4,906.8,2540
4,669.2,2895
2,304.8,544
2,161.1,263
2,192.6,947
3,2125,33609
3,4002.5,61198
3,576.1,2078
5,11120.3,357265
5,903.2,1864
5,1488.5,8111
2,369.5,5370
3,743.1,2955
3,4530.2,64962
6,255.1,340
3,563.2,1758
3,3883.5,49954
3,1316.6,33920
5,3907.2,31049
3,1638.7,51130
3,4637,70886
3,289.7,715
4,495.5,397
2,1442.3,26574
4,335.1,387
2,389.9,4646
4,218.1,485
3,1484.8,19715
4,456.7,2589
4,428.7,705
3,695.2,12211
5,229.1,79
3,442.9,982
5,1222.2,3164
6,502.7,412
3,806.8,5655
3,595.9,1221
3,569.3,4736
2,1562.6,20446
4,196.9,196
3,8577,324394
4,2646.8,14700
10,686,489
4,687.5,469
5,2393.3,11488
4,810.9,3103
3,1980.1,33395
6,891.5,702
4,956,4963
5,856.3,848
4,408.2,825
9,3463.9,7390
3,172.4,132
3,782.8,8329
4,740.4,1531
4,397.4,584
5,1121.9,1916
6,1946.4,6536
8,485.3,170
2,523.9,3798
2,1038.2,8841
4,3843.9,37061
5,247.1,254
5,671.2,696
6,590.1,387
4,1476.6,19436
3,640.8,6808
3,471.6,1903
5,267.8,125
3,172.5,21
3,2947.6,33377
5,726.2,9559
6,500.9,1077
4,2856.2,14008
3,234.7,538
5,820.3,1198
3,1651.7,14322
5,249.9,20
2,2476.3,42801
5,5405.4,48747
4,3151,14316
2,210.5,516
5,607.6,1418
2,591.3,5790
3,5415.3,76232
2,4408.2,145698
3,216.6,294
6,3709.3,24111
4,5480.6,157767
4,254.2,1054
5,3895.9,31720
7,137.7,1
3,416.3,2053
2,496.8,5128
4,164.7,5
3,1931.7,14899
3,1094,9116
6,2862.3,19195
2,3014.3,51744
3,315.8,272
4,658,1029
4,257.4,495
2,2095.9,30858
3,160,97
3,8279.5,479635
4,432.7,592
4,1560.8,12810
3,410.3,1489
3,1119.6,10423
5,166,16
3,472.4,480
5,887.7,2929
3,448.4,5431
3,494.3,2474
3,155.5,7
3,665.9,4494
3,1333,6657
4,1198.4,3897
4,208.1,388
3,1049.2,12076
7,352.8,56
2,973.4,9931
8,201.6,0
4,243.9,36
4,136.7,12
3,200.9,163
5,1075.7,2751
4,2674.1,34991
7,278.9,127
4,2625.6,21185
3,1347.7,19601
3,242.5,917
4,297.9,430
2,3449.3,62817
2,2011.2,48073
3,1135.9,5405
3,269.2,928
3,388.3,543
4,232.4,345
3,566.4,5564
5,470.9,816
5,434.1,1119
3,962.8,6108
7,2149.1,6183
2,439.1,2091
7,206.5,5
4,593.6,1101
4,1525.7,8436
4,766.1,5385
4,292.8,1695
3,1504.4,8960
4,250,87
4,263.7,600
4,6366.5,251631
3,4382,71737
6,192.3,5
2,17303.9,1003633
2,1556.6,22351
3,335.8,672
5,1705.9,6363
5,762.8,1280
5,252.6,179
4,4862.6,54088
5,1187,2995
4,4575,57230
5,5212.1,40676
5,874.8,5534
4,1770,26820
3,821.8,4250
4,1531.8,8234
3,413.9,3104
2,369.7,2485
2,723.5,7066
2,224.4,662
2,404.3,1728
2,7369.7,181972
7,173.3,14
4,1954.6,7446
4,225.9,274
2,907.3,11470
4,205.7,90
6,740.4,593
2,458.7,4163
4,196.7,36
2,173.7,387
4,2154.2,13287
3,1469.7,10174
4,918,5894
5,557.1,661
4,1296.5,3333
3,375.5,639
7,456.5,553
2,646.6,3420
5,2259.8,12697
5,403.5,164
2,144.9,166
4,374.7,194
5,682.2,697
2,711.8,4717
3,574.9,2089
5,207.5,83
3,1689.5,15382
5,1045.6,1811
4,140.9,3
3,4553.2,48617
2,198.9,725
3,1849.3,12065
4,990.4,5108
2,281.5,1475
4,486.7,15206
3,1505.1,13807
3,281.8,2841
5,792.5,1041
4,442.6,1451
3,539.8,1014
3,1795.4,17835
3,278,211
4,422.3,799
4,465.2,783
4,132,8
3,234.5,212
4,489.5,1713
2,2457.8,54294
2,1255.4,13619
4,475.7,193
4,883.7,2087
7,156.1,1
4,3985.6,50274
3,567.8,1923
2,385.6,849
3,818.8,8849
5,802.5,6181
3,827.8,1598
7,483.8,38
2,271.9,1028
5,622.4,966
3,235.4,2469
4,424.6,606
4,1028.6,4843
5,217.4,16
5,1154.8,2317
3,2298.2,27987
2,1005.7,8130
3,3704.6,71488
3,2739.4,42240
2,242.2,1321
2,642.6,5678
6,365.2,456
3,223.6,177
2,1022.1,9581
2,504.8,3644
3,1489.2,7403
3,128,7
2,245.8,821
3,7005.7,149318
3,1314.9,11706
3,5315.5,76451
4,1559.7,7143
3,1616.3,13096
4,1343.1,3707
3,279.4,232
3,1154.5,4809
3,8925.4,374239
4,2402.1,16847
2,2391.2,86649
3,199.3,58
2,3410.5,76346
3,1943.9,17674
6,181,42
4,933,1896
8,277.8,3
2,899.1,10983
3,602.3,545
3,3293.8,32331
7,3724.9,19117
4,768.3,2903
3,316.2,387
2,297.3,1572
3,1295.6,7374
4,3304.8,31980
7,304.8,225
2,364.6,906
2,469.5,5933
3,310.3,255
2,561,4007
3,316.3,1954
5,3106.1,19359
2,6071.8,382000
3,139.3,38
